shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,tags,collections
gid://shopify/Product/6965657829457,hse-beyond-white-cover-cream,HSE Beyond White Cover Cream,Vivarchie Equestrian,(No Product Type),Care Products,85,claude-validated,"Dual AI validation - OpenAI (75%) + Claude (85%) agree: The product 'HSE Beyond White Cover Cream' is clearly a cream product from an equestrian vendor (Vivarchie Equestrian). The term 'Cover Cream' suggests it's used for cosmetic coverage or grooming purposes, likely for horses to cover stains or enhance appearance for shows. 'Care Products' is the most appropriate classification from the available types, as it encompasses grooming and care items. Alternative types like 'Coat Care' or 'Coat, Hoof & Grooming' could also be relevant, but 'Care Products' is broader and equally valid. The confidence is slightly higher than the original classification because the product clearly fits within care/grooming category based on its name and vendor context.",,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658058833,horseware-rambo-summer-series-turnout,Turnout Horse Rug - Horseware Rambo Summer Series,Vivarchie Equestrian,(No Product Type),Turnout Rugs,95,claude-validated,"OpenAI override (higher confidence): The title explicitly mentions 'Turnout Horse Rug', and the collections and vendor are related to horse products, specifically rugs. 'Horseware Rambo Summer Series' suggests a specific type of turnout rug for horses.. Claude suggested: Cotton Rugs",Cotton Rugs,6ft; 6ft3; 6ft9; australia only; horseware,horse-rugs; vivarchie-equestrian; horseware-australia
gid://shopify/Product/6965658091601,horseware-rambo-supreme-dry-rug,Eurohunter Rug: Dry Supreme Show for Horseware Rambo Horses,Vivarchie Equestrian,(No Product Type),Horse Rugs,95,claude-validated,"OpenAI override (higher confidence): The title and tags both mention 'rug' and 'show', indicating a specific type of horse rug used for shows. The collections also include 'horse-rugs', reinforcing this classification.. Claude suggested: Cotton Rugs",Cotton Rugs,australia only; eurohunter; eurohunter rug; horseware; show,horse-rugs; vivarchie-equestrian; horseware-australia
gid://shopify/Product/6965658157137,hse-cfx-smudge-pots-50gm,HSE CFX SMUDGE POTS 50gm,Vivarchie Equestrian,(No Product Type),Care Products,85,claude-validated,"Dual AI validation - OpenAI (75%) + Claude (85%) agree: The product 'HSE CFX SMUDGE POTS 50gm' is most likely a grooming/care product for equestrian use. 'Smudge pots' in equestrian contexts typically refer to products used for darkening or treating leather (like black suede and hunter brown as indicated in the tags), or for hoof care/cosmetic purposes. The 50gm size suggests a cream or paste product. Given the equestrian vendor (Vivarchie Equestrian) and the color-specific tags (black-suede, hunter-brown), this appears to be a leather care or grooming product. 'Care Products' is the most appropriate classification from the available types, as it encompasses grooming and maintenance products. The confidence is slightly higher than the original 75% because the tags provide additional context supporting this classification.",,australia only; black-suede; hunter-brown,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658583121,hse-glass-pro-patent-black,HSE Glass Pro Patent Black,Vivarchie Equestrian,(No Product Type),Helmets,90,claude-validated,"OpenAI override (higher confidence): The title 'HSE Glass Pro Patent Black' suggests a helmet product, likely due to the 'HSE' which is a known helmet brand. The vendor 'Vivarchie Equestrian' and the context of equestrian products further supports this classification.. Claude suggested: Boots",Boots,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658615889,hse-glass-professional-illuminate-gel,HSE Glass Professional Illuminate Gel,Vivarchie Equestrian,(No Product Type),Care Products,85,claude-validated,"Dual AI validation - OpenAI (75%) + Claude (85%) agree: The product 'HSE Glass Professional Illuminate Gel' is clearly a gel-based product with 'Illuminate' in the name, suggesting it's used for enhancing shine or appearance. Given the equestrian vendor (Vivarchie Equestrian), this is most likely a coat care or grooming gel for horses. While more specific categories like 'Coat Care' or 'Coat, Hoof & Grooming' exist in the valid types list, 'Care Products' is a broader parent category that appropriately encompasses this type of product. The classification is correct, though it could potentially be more specific. Confidence is increased to 85% because the gel format and 'illuminate' descriptor strongly indicate a care/grooming product, and the equestrian context supports this interpretation.",,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658746961,hse-hg-serum-100ml,HSE HG Serum 100ml,Vivarchie Equestrian,(No Product Type),Care Products,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The classification 'Care Products' is appropriate for HSE HG Serum 100ml. The product is explicitly tagged as 'wound care' and belongs to the 'horse-health' collection, which clearly indicates it's a care/health product rather than equipment, apparel, or accessories. The serum format (100ml) confirms it's a topical treatment product. While more specific categories like 'Coat, Hoof & Grooming' or 'Potions & Lotions' exist in the valid types list, 'Care Products' is the most accurate match from the available options, as wound care serums fall under general care products for horses. The confidence is slightly higher than the original classification due to the clear wound care designation.",,australia only; wound care,horse-health; vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658779729,hse-hitone-silver-x2,HSE HiTone Silver X2,Vivarchie Equestrian,(No Product Type),Care Products,95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The product 'HSE HiTone Silver X2' is clearly identified as a shampoo in the tags, and it belongs to the 'horse-grooming-supplies' collection. Shampoos are grooming/care products used for coat care. While 'Coat Care' or 'Coat, Hoof & Grooming' could be alternative options from the valid types list, 'Care Products' is the most appropriate broad category that encompasses shampoos and grooming supplies. The classification is correct and well-reasoned.",,australia only; shampoo,horse-grooming-supplies; vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658845265,hse-hot-oil-coat-conditioner,HSE Hot Oil Coat Conditioner,Vivarchie Equestrian,(No Product Type),Coat Care,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product 'HSE Hot Oil Coat Conditioner' is clearly a grooming product designed for conditioning horse coats. The title explicitly mentions 'Coat Conditioner', it's tagged under 'horse-grooming-supplies' collection, and 'Coat Care' is an exact match in the valid product types list. This is a straightforward classification with strong supporting evidence from both the product name and its categorization.",,500ml; australia only; vivarchie equestrian,horse-grooming-supplies; stable-and-yard; vivarchie-equestrian
gid://shopify/Product/6965658878033,hse-intensify-hair-treatment-mask,HSE Intensify Hair Treatment Mask,Vivarchie Equestrian,(No Product Type),Care Products,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The product 'HSE Intensify Hair Treatment Mask' is clearly a grooming/care product. Given the vendor is 'Vivarchie Equestrian' and the context is equestrian products, this is most likely a horse hair/coat treatment product. 'Care Products' is the most appropriate classification from the available types, as it encompasses grooming and maintenance products. The confidence is slightly higher than the original classification because 'Care Products' directly aligns with treatment and grooming items, and there are no more specific alternatives like 'Coat Care' or 'Grooming Products' that would be more precise in this product type list.",,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965658943569,hse-liquid-silk-hair-polish-detangler,HSE Liquid Silk Hair Polish & Detangler,Vivarchie Equestrian,(No Product Type),"Coat, Hoof & Grooming",95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The product 'HSE Liquid Silk Hair Polish & Detangler' is clearly a grooming product for horses. The title explicitly mentions it's for hair polishing and detangling, which are grooming activities. 'Coat, Hoof & Grooming' is the most appropriate category from the valid types list. Alternative categories like 'Coat Care' or 'Coat and Hoof care' exist but 'Coat, Hoof & Grooming' is more comprehensive and commonly used. The vendor 'Vivarchie Equestrian' confirms this is an equestrian product. Confidence is very high at 95%.",,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965659107409,hse-marrakesh-mink-oil-gel,HSE Marrakesh Mink Oil Gel,Vivarchie Equestrian,(No Product Type),"Coat, Hoof & Grooming",95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The product 'HSE Marrakesh Mink Oil Gel' is clearly a grooming product. Mink oil gel is a well-known conditioning product used in equestrian care for leather maintenance, coat conditioning, and hoof care. The vendor 'Vivarchie Equestrian' confirms this is an equestrian product. The classification 'Coat, Hoof & Grooming' is the most appropriate match from the valid types list, as it directly encompasses grooming products. Alternative types like 'Coat Care' or 'Coat and Hoof care' are also present in the list and would be valid, but 'Coat, Hoof & Grooming' is more comprehensive and accurate. The confidence is increased to 95% due to the clear product description and vendor context.",,australia only,vivarchie-equestrian; globo_basis_collection
gid://shopify/Product/6965659140177,hse-moisture-plus-botanical-oil-250ml,HSE Moisture Plus Botanical Oil 250ml,Vivarchie Equestrian,(No Product Type),Care Products,90,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (90%) agree: The product 'HSE Moisture Plus Botanical Oil 250ml' is clearly a care/grooming product. The vendor 'Vivarchie Equestrian' confirms this is equestrian-related, and botanical oils are commonly used for coat care, hoof care, or general grooming purposes for horses. 'Care Products' is the most appropriate classification from the valid types list, as it encompasses grooming and maintenance products. Alternative types like 'Coat Care' or 'Coat, Hoof & Grooming' could also be considered, but 'Care Products' is broader and equally valid. The confidence is slightly higher than the original 85% because the product name clearly indicates it's a care/maintenance product rather than equipment or apparel.",,australia only,vivarchie-equestrian; globo_basis_collection
