product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/6935141679185,lined-waler-canvas-rug,Canvas Rug - Lined 'Waler' Design,Trailrace Equestrian Outfitters,Horse Rugs,Australian made with kersey wool lining for warmth and durability,Poly/cotton canvas with Tear stop construction for added strength,Double dee leg strap fittings for easy adjustment and comfort,95,2026-01-23T05:56:51.050Z,false,"The bullets highlight the unique features like the Australian made kersey wool lining, the Tear stop construction, and the adjustable leg strap fittings, which are specific and differentiating aspects of the product."
gid://shopify/Product/6935143055441,wild-horse-ic-ripstop-rug-with-hood-ears,Wild Horse IC Ripstop Rug with Hood & Ears,Trailrace Equestrian Outfitters,Horse Rugs,70% polyester/30% cotton blend for strength and breathability,Insect Control treated fabric to protect against pests,"Enclosed ears and poll strap for secure, pressure-free fit",95,2026-01-23T05:56:51.050Z,false,"The selected bullets highlight specific material composition, unique treatment for insect control, and design features that enhance comfort and fit, differentiating this product from others in the market."
gid://shopify/Product/6935143120977,unlined-waler-canvas-rug,Canvas 'Waler' Rug - Unlined,Trailrace Equestrian Outfitters,Horse Boots,Blended polyester/cotton canvas for enhanced durability and breathability,Satin lined shoulders and fleece wither for added comfort and protection,Adjustable double dee leg strap fittings prevent rubbing and ensure secure fit,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on specific materials and features that enhance durability, comfort, and functionality, differentiating the product from generic offerings."
gid://shopify/Product/6935143743569,zilco-crusader-200-combo-red-navy,Zilco Crusader 200 Combo - Red/Navy,Trailrace Equestrian Outfitters,Rugs,1200D polyester ripstop for durability against harsh elements,200g polyester fibre fill ensures warmth in cold climates,Satin lined neck and shoulders reduce rubbing and enhance comfort,95,2026-01-23T05:56:51.050Z,false,"The selected bullets focus on the specific materials and features that distinguish this horse rug, such as the 1200D ripstop fabric, the 200g fill for warmth, and the satin lining for comfort. These details are crucial for buyers seeking durability, warmth, and comfort in winter conditions."
gid://shopify/Product/6935143841873,zilco-crusader-200-rug,Zilco Crusader 200 Rug,Trailrace Equestrian Outfitters,Horse Rugs,1200 denier ripstop polyester for durability and weather resistance,200g polyester fibre fill provides warmth in cold climates,Satin lined shoulders prevent rubbing and enhance comfort,95,2026-01-23T05:56:51.050Z,false,"The selected bullets highlight the specific materials and features that enhance the product's durability, warmth, and comfort, which are key differentiators for this horse rug. These details are concrete and measurable, aligning with the task requirements."
gid://shopify/Product/6935144398929,zilco-crusader-lite-rug,Zilco Horse Rug: Crusader Lite,Trailrace Equestrian Outfitters,Horse Rugs,1200D polyester ripstop for durability and waterproof protection,Stainless steel fittings ensure rust-resistant longevity,Breathable design with hygienic polyester lining for comfort,95,2026-01-23T05:56:51.050Z,false,"These bullets highlight the specific materials and features that make the product durable, comfortable, and suitable for Australian conditions, such as the 1200D ripstop and stainless steel fittings. The focus on breathability and hygiene addresses the needs of horse owners in varying climates."
gid://shopify/Product/6935145316433,zilco-explorer-200-combo-navy,Zilco Horse Rug: Explorer 200 Combo in Navy,Trailrace Equestrian Outfitters,Horse Rugs,600D polyester ripstop outer for enhanced durability and tear resistance,200g polyester fibre fill offers 4-star warmth for winter comfort,Waterproof and breathable to keep horses dry and comfortable,95,2026-01-23T05:56:51.050Z,false,"The selected bullets focus on specific, measurable features like material specifications (600D polyester ripstop), insulation weight (200g), and functional benefits (waterproof and breathable), which are key differentiators for a horse rug. These details are crucial for potential buyers seeking durability, warmth, and comfort for their horses."
gid://shopify/Product/6937007816785,aramis-riding-helmet,Aramis Riding Helmet,Trailrace Equestrian Outfitters,Helmets,VG1 approved for enhanced safety in equestrian activities,"High-quality nubuck leather for a classic, durable finish",Adjustable head band with changeable comfort lining for a custom fit,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on specific features such as the VG1 safety approval, the use of nubuck leather, and the adjustable head band with changeable lining, which are unique and measurable aspects of the product. These elements differentiate the Aramis Riding Helmet by highlighting its compliance with safety standards, material quality, and user comfort."
gid://shopify/Product/6937007849553,artemis-riding-helmet,Artemis Riding Helmet,Trailrace Equestrian Outfitters,Helmets,VG1 certified for advanced safety compliance in riding helmets,Nubuck leather hat and chin band for a luxurious feel and durability,Adjustable head band with changeable lining for personalised comfort,95,2026-01-23T05:56:51.050Z,false,"The selected bullets highlight the VG1 certification for safety, the use of nubuck leather for quality and durability, and the adjustable features for comfort, which are key differentiators for the Artemis Riding Helmet."
gid://shopify/Product/6937008242769,charles-owen-ayr8-plus-leather-look,Charles Owen Ayr8 Plus - Faux Leather Finish,Trailrace Equestrian Outfitters,Helmets,12 ventilation slots with breathable mesh for optimal airflow,Vegan leather-look GRpx® harness for superior stability,Heat reflective paint option in gold or silver for style,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on specific, unique features such as the ventilation system, vegan leather harness, and heat reflective paint, which are key differentiators of the product. These details are concrete and measurable, aligning with the task requirements."
gid://shopify/Product/6937008341073,charles-owen-4-star-helmet,Charles Owen 4 Star Equestrian Helmet,Trailrace Equestrian Outfitters,Helmets,Aramid fibres in resin matrix enhance crush resistance,Patented GRpx® harness ensures ultimate helmet stability,10 ventilation slots with Coolmax® mesh for superior cooling,95,2026-01-23T05:56:51.050Z,false,"The chosen bullets highlight the helmet's unique materials and technologies, such as aramid fibres for safety, the GRpx® harness for stability, and advanced ventilation features for comfort. These specific features differentiate the product from other helmets, providing clear benefits to the user."
gid://shopify/Product/6937008373841,charles-owen-halo-gloss,Charles Owen Halo - Glossy,Trailrace Equestrian Outfitters,Helmets,360° ventilation system ensures optimal airflow for rider comfort,"ASTM F1163-15, PAS015:2011, VG1 01-040 2014-12 certified for safety",Unique Halo lattice harness grips occipital bone for secure fit,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on the helmet's unique ventilation system, international safety certifications, and the innovative harness design, which are key differentiators and concrete features of the product."
gid://shopify/Product/6937008668753,charles-owen-fian,Charles Owen Fian Equestrian Helmet,Trailrace Equestrian Outfitters,Helmets,Luxurious velvet finish for an elegant and sophisticated look,Kitemarked and CE marked to VG1 01.040 2014-12 for safety,SEI certified to ASTM F1163-15 for helmets size 6 5/8+,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on the helmet's luxurious velvet material, specific safety certifications, and compliance with Australian standards, which are key differentiators in the market."
gid://shopify/Product/6937009061969,charles-owen-halo-matte,Charles Owen Matte Halo Helmet,Trailrace Equestrian Outfitters,Helmets,360° ventilation system ensures maximum airflow for rider comfort,"ASTM F1163-15, PAS015:2011, VG1 01-040 2014-12 certified for safety",Unique Halo lattice harness grips occipital bone for secure fit,95,2026-01-23T05:56:51.050Z,false,"The bullets highlight specific features like the 360° ventilation system, international safety certifications, and the unique harness design, which are key differentiators of the product."
gid://shopify/Product/6937009225809,charles-owen-halo-matte-mips,Charles Owen Matte MIPS Halo Helmet,Trailrace Equestrian Outfitters,Helmets,PAS015 certified with MIPS for enhanced safety and protection,360° ventilation system ensures optimal airflow and comfort,"Halo lattice harness self-adjusts for a secure, snug fit",95,2026-01-23T05:56:51.050Z,false,"The bullets focus on key differentiators: safety certifications, ventilation, and harness technology. These features are specific and measurable, aligning with the product's unique selling points."
gid://shopify/Product/6937009422417,charles-owen-hampton-hat-round,Round Charles Owen Hampton Hat.,Trailrace Equestrian Outfitters,Helmets,Luxurious Italian velvet for a premium show ring appearance,Nylon reinforced tan harness for durability and comfort,Round Fit design tailored for rounder head shapes,95,2026-01-23T05:56:51.050Z,false,"The bullets focus on the unique materials (Italian velvet), the specific design feature (Round Fit for round heads), and the durable harness, which are key differentiators for this helmet."
